"tconst","primaryTitle","genres","startYear","runtimeMinutes","averageRating","numVotes"
tt1606384,My Way,"Action,Drama,War",2011,137,7.6,12799
tt0096461,As Tears Go By,"Crime,Drama,Romance",1988,102,7.0,12798
tt2304426,The Selfish Giant,Drama,2013,91,7.3,12796
tt2070776,Populaire,"Comedy,Romance,Sport",2012,111,6.8,12795
tt11905462,Athlete A,"Crime,Documentary,Sport",2020,103,7.6,12794
tt0117364,The Portrait of a Lady,"Drama,Romance",1996,144,6.2,12793
tt0081748,Where the Buffalo Roam,"Biography,Comedy",1980,99,6.5,12790
tt1965272,Velayudham,Action,2011,186,6.1,12790
tt7256866,Father of the Year,Comedy,2018,94,5.2,12790
tt0489037,Who Killed the Electric Car?,Documentary,2006,92,7.6,12788
tt0094612,Action Jackson,"Action,Comedy,Crime",1988,96,5.6,12787
tt0120390,Turbulence,"Action,Thriller",1997,100,5.0,12786
tt6704776,The Photographer of Mauthausen,"Biography,Drama,History",2018,110,6.7,12786
tt0082351,Eye of the Needle,"Romance,Thriller,War",1981,112,7.1,12776
tt1282139,Cars of the Revolution,Drama,2008,120,8.0,12776
tt0132910,The Crow: Salvation,"Action,Crime,Fantasy",2000,102,4.9,12775
tt1629715,Miss Lovely,"Crime,Drama,Romance",2012,113,7.4,12775
tt10698174,Wolf,"Drama,Mystery,Thriller",2021,99,5.1,12766
tt5290524,Quo vado?,Comedy,2016,86,6.6,12765
tt13984924,Fauci,"Biography,Documentary,History",2021,104,6.5,12763
tt1567233,Forks Over Knives,Documentary,2011,90,7.7,12758
tt0045537,The Band Wagon,"Comedy,Musical,Romance",1953,112,7.4,12755
tt1314652,The Housemaid,"Drama,Thriller",2010,107,6.4,12751
tt1645131,Romeo & Juliet,"Drama,Romance",2013,118,5.8,12745
tt0410369,Where's Firuze?,"Comedy,Drama,Music",2004,128,7.4,12743
tt0214915,Manichithrathazhu,"Comedy,Horror,Mystery",1993,169,8.7,12742
tt0092546,Amazon Women on the Moon,"Comedy,Sci-Fi",1987,85,6.2,12741
tt0084719,The New York Ripper,"Horror,Mystery,Thriller",1982,85,6.3,12740
tt0378284,Machuca,"Biography,Drama,History",2004,121,7.7,12737
tt1161418,Gentlemen Broncos,"Comedy,Fantasy,Sci-Fi",2009,90,6.1,12733
tt1113829,George Harrison: Living in the Material World,"Biography,Documentary,Music",2011,208,8.1,12732
tt1810697,Meeting Evil,"Crime,Drama,Mystery",2012,89,5.3,12731
tt1837636,Queen of the Desert,"Adventure,Biography,Drama",2015,128,5.7,12731
tt0040823,"Sorry, Wrong Number","Drama,Film-Noir,Mystery",1948,89,7.3,12730
tt0120321,Smoke Signals,"Comedy,Drama",1998,89,7.2,12730
tt0058548,Santa Claus Conquers the Martians,"Adventure,Comedy,Family",1964,81,2.7,12728
tt0119311,Hoodlum,"Crime,Drama",1997,130,6.3,12726
tt0053270,Shadows,"Drama,Music,Romance",1958,87,7.2,12725
tt0065772,Claire's Knee,"Drama,Romance",1970,105,7.5,12724
tt0031225,Destry Rides Again,"Comedy,Western",1939,95,7.6,12723
tt14859416,Burning Days,"Drama,Thriller",2022,129,7.5,12723
tt1407084,Twelve,"Action,Drama,Thriller",2010,93,5.6,12722
tt0844671,College,Comedy,2008,94,4.6,12718
tt0110917,A Pure Formality,"Crime,Drama,Thriller",1994,108,7.5,12715
tt4771896,The Fury of a Patient Man,"Crime,Drama,Thriller",2016,92,6.7,12711
tt0091188,Heartburn,"Comedy,Drama",1986,108,6.1,12710
tt30796448,The Greatest Night in Pop,"Documentary,Music",2024,96,7.9,12707
tt0042451,Father of the Bride,"Comedy,Drama,Romance",1950,92,7.1,12704
tt1657299,The Decoy Bride,"Comedy,Drama,Romance",2011,89,6.1,12702
tt1667321,On Chesil Beach,"Drama,Music,Romance",2017,110,6.3,12701
tt1879032,Rapture-Palooza,"Comedy,Fantasy",2013,85,5.2,12697
tt4769824,In This Corner (and Other Corners) of the World,"Animation,Drama,Family",2016,129,7.8,12697
tt0085346,Class,"Comedy,Drama,Romance",1983,98,6.0,12696
tt5207158,South Wind,"Crime,Drama,Thriller",2018,130,7.8,12690
tt1701210,Day of the Falcon,"Action,Drama,History",2011,130,6.6,12688
tt1532957,Paa,"Comedy,Drama",2009,133,7.1,12686
tt9738784,Persian Lessons,"Drama,War",2020,127,7.4,12683
tt0110093,I Love Trouble,"Action,Comedy,Romance",1994,123,5.3,12682
tt0107529,Matinee,"Comedy,Drama",1993,99,6.9,12672
tt1182972,Bachna Ae Haseeno,"Comedy,Drama,Romance",2008,152,6.2,12672
tt0851577,The Island,"Comedy,Drama",2006,112,7.8,12671
tt0120604,Beowulf,"Action,Adventure,Fantasy",1999,95,4.1,12668
tt0097889,Miracle Mile,"Action,Drama,Romance",1988,87,7.0,12667
tt14456350,About Fate,"Comedy,Romance",2022,103,6.4,12666
tt8869978,Batla House,"Action,Crime,Drama",2019,146,7.2,12666
tt0454084,Blind Dating,"Comedy,Romance",2006,95,6.0,12664
tt0482603,Space Chimps,"Adventure,Animation,Comedy",2008,81,4.5,12662
tt0054749,Two Women,"Drama,War",1960,101,7.7,12660
tt0014341,Our Hospitality,"Comedy,Romance,Thriller",1923,65,7.8,12654
tt0075648,Airport '77,"Action,Drama,Thriller",1977,114,5.8,12650
tt26537229,Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village,"Action,Adventure,Animation",2023,110,7.6,12646
tt0037415,The Uninvited,"Fantasy,Horror,Mystery",1944,99,7.2,12643
tt0090667,Asterix in Britain,"Adventure,Animation,Comedy",1986,79,7.1,12642
tt30783769,Kaam Chalu Hai,Drama,2024,82,7.4,12642
tt0389328,Rise: Blood Hunter,"Action,Crime,Horror",2007,97,4.9,12635
tt0076637,Rolling Thunder,"Crime,Drama,Thriller",1977,100,6.9,12632
tt0103950,City Hunter,"Action,Comedy,Crime",1993,100,6.3,12632
tt1712159,"11-11-11","Horror,Mystery,Thriller",2011,90,3.9,12631
tt0105017,Noises Off...,Comedy,1992,101,7.4,12630
tt0045296,Viva Zapata!,"Biography,Drama,History",1952,113,7.3,12628
tt0066344,Scrooge,"Drama,Family,Fantasy",1970,113,7.5,12628
tt0049456,Lust for Life,"Biography,Drama",1956,122,7.3,12626
tt9244554,Last Looks,"Action,Comedy,Crime",2021,110,5.8,12625
tt0045883,Hondo,"Drama,Romance,War",1953,83,7.0,12622
tt10895556,Rashmi Rocket,"Drama,Sport",2021,129,7.2,12620
tt0380066,The Woods,"Horror,Mystery",2006,91,5.6,12617
tt7589524,Aniara,"Drama,Sci-Fi",2018,106,6.3,12617
tt0042276,Born Yesterday,"Comedy,Drama,Romance",1950,103,7.5,12616
tt0092974,Ernest Goes to Camp,"Comedy,Family",1987,92,5.5,12616
tt0113347,How to Make an American Quilt,"Comedy,Drama,Romance",1995,117,6.3,12614
tt5751998,Small Town Crime,"Crime,Mystery,Thriller",2017,91,6.6,12613
tt2091478,Air,"Drama,Sci-Fi,Thriller",2015,95,5.1,12612
tt6722802,Marlowe,"Crime,Mystery,Thriller",2022,109,5.3,12611
tt0367188,Modigliani,"Biography,Drama",2004,128,7.2,12610
tt0762138,Syrup,"Comedy,Drama,Romance",2013,90,5.6,12609
tt0094118,Teen Wolf Too,"Comedy,Fantasy",1987,95,3.5,12602
tt0074906,The Missouri Breaks,"Drama,Western",1976,126,6.5,12588
tt2920808,God's Pocket,"Crime,Drama",2014,88,6.1,12587
tt15428940,Jules,"Comedy,Drama,Sci-Fi",2023,87,6.8,12584
tt8737152,Toma,"Biography,Drama,Music",2021,140,8.7,12584
tt1757746,Extracted,"Drama,Sci-Fi",2012,89,6.4,12583
tt0792965,Hunting and Gathering,"Drama,Romance",2007,97,6.7,12577
tt1270842,Norwegian Wood,"Drama,Romance",2010,133,6.3,12576
tt6317656,Penguin Bloom,"Biography,Drama,Family",2020,95,6.8,12574
tt0058092,Father Goose,"Adventure,Comedy,Romance",1964,118,7.3,12572
tt0209463,The Wind Will Carry Us,Drama,1999,118,7.4,12572
tt17277414,Jeanne du Barry,"Biography,Drama,History",2023,117,6.7,12571
tt5213534,Oasis: Supersonic,"Biography,Documentary,Music",2016,122,7.8,12571
tt0051878,"The Long, Hot Summer",Drama,1958,115,7.3,12569
tt1403988,The Romantics,"Comedy,Drama,Romance",2010,95,5.0,12569
tt0031210,Dark Victory,"Drama,Romance",1939,104,7.4,12567
tt0079672,Opening Night,Drama,1977,144,7.9,12564
tt0110647,The NeverEnding Story III,"Adventure,Comedy,Family",1994,95,3.2,12564
tt0443496,Edmond,"Drama,Thriller",2005,82,6.2,12560
tt0086935,Balkan Spy,"Comedy,Drama",1984,95,8.8,12559
tt3688406,A Christmas Horror Story,"Fantasy,Horror,Mystery",2015,99,5.8,12555
tt0039694,The Paradine Case,"Crime,Drama,Romance",1947,125,6.5,12554
tt11284280,Cadaver,"Drama,Horror,Thriller",2020,86,5.2,12549
tt0478209,Metal: A Headbanger's Journey,"Documentary,Music",2005,96,8.0,12544
tt1242447,Nativity!,"Comedy,Family",2009,105,6.4,12541
tt0052905,The Hound of the Baskervilles,"Horror,Mystery",1959,87,6.9,12540
tt10661848,Jagame Thandhiram,"Action,Crime,Drama",2021,158,5.8,12540
tt0089280,Hobgoblins,"Comedy,Horror,Sci-Fi",1988,88,2.2,12539
tt1188113,Peacock,"Drama,Mystery,Thriller",2010,90,6.2,12539
tt0046511,Journey to Italy,"Drama,Romance",1954,97,7.3,12538
tt0080117,The Wanderers,"Crime,Drama,Romance",1979,112,7.3,12538
tt0100142,Metropolitan,"Comedy,Drama,Romance",1989,98,7.3,12536
tt0462395,Larry the Cable Guy: Health Inspector,"Comedy,Romance",2006,89,3.5,12535
tt5884234,First Kill,"Action,Thriller",2017,97,5.0,12535
tt0120769,The Newton Boys,"Action,Crime,Drama",1998,122,6.1,12530
tt1552211,The Last Days of American Crime,"Action,Crime,Drama",2020,148,3.8,12529
tt1780762,Aftershock,"Action,Adventure,Horror",2012,89,4.8,12524
tt0035979,Heaven Can Wait,"Comedy,Drama,Fantasy",1943,112,7.3,12519
tt0102598,Only the Lonely,"Comedy,Romance",1991,104,6.4,12514
tt3212904,Curve,"Horror,Thriller",2015,85,5.4,12510
tt3263614,"Kumiko, The Treasure Hunter",Drama,2014,105,6.6,12509
tt0093220,House II: The Second Story,"Comedy,Fantasy,Horror",1987,88,5.4,12508
tt0118539,"3 Ninjas: High Noon at Mega Mountain","Action,Adventure,Comedy",1998,93,3.0,12504
tt0074103,The Wing or The Thigh?,"Comedy,Family",1976,104,7.2,12495
tt2070862,Temptation: Confessions of a Marriage Counselor,Drama,2013,111,4.9,12494
tt0334405,Spellbound,"Comedy,Documentary,Thriller",2002,97,7.6,12489
tt0098097,Pink Cadillac,"Action,Comedy,Crime",1989,122,5.4,12485
tt0974613,The Other Man,"Drama,Mystery,Thriller",2008,88,5.4,12484
tt0063285,Witchfinder General,"Drama,Horror",1968,86,6.7,12480
tt0465436,December Boys,"Drama,Romance",2007,105,6.5,12480
tt0488658,Unaccompanied Minors,"Adventure,Comedy,Family",2006,90,5.4,12480
tt0780534,My Mom's New Boyfriend,"Comedy,Crime,Romance",2008,119,5.3,12478
tt0476958,Amusement,"Crime,Horror,Mystery",2008,85,4.9,12476
tt0031455,The Hunchback of Notre Dame,"Drama,Romance",1939,116,7.8,12474
tt0196857,Play It to the Bone,"Comedy,Drama,Sport",1999,124,5.5,12471
tt0065622,The Decameron,"Comedy,Drama,History",1971,111,7.0,12469
tt0070791,Theater of Blood,"Comedy,Drama,Horror",1973,104,7.1,12469
tt3322892,XX,Horror,2017,80,4.6,12467
tt0215545,Bamboozled,"Comedy,Drama,Music",2000,135,6.7,12464
tt13795296,Thank God,"Comedy,Fantasy",2022,121,5.6,12459
tt0103130,Trust,"Comedy,Crime,Drama",1990,107,7.4,12456
tt8269248,Vakeel Saab,"Action,Crime,Drama",2021,153,6.9,12446
tt1734110,No One Killed Jessica,"Biography,Crime,Drama",2011,136,7.2,12445
tt2524674,Wetlands,"Comedy,Drama",2013,109,5.8,12445
tt2314824,Behaving Badly,"Comedy,Romance",2014,97,4.4,12442
tt0050356,The Enemy Below,"Action,Adventure,Drama",1957,98,7.4,12440
tt1643222,Hell,"Horror,Sci-Fi,Thriller",2011,89,5.9,12435
tt8299768,Blow the Man Down,"Comedy,Crime,Drama",2019,91,6.4,12434
tt19760052,The Taste of Things,"Drama,History,Romance",2023,135,7.4,12433
tt0114885,Waiting to Exhale,"Comedy,Drama,Romance",1995,124,6.0,12432
tt0053146,Black Orpheus,"Drama,Musical,Romance",1959,100,7.4,12430
tt0070077,The Friends of Eddie Coyle,"Crime,Drama",1973,102,7.4,12428
tt0091396,Legal Eagles,"Comedy,Crime,Romance",1986,116,6.0,12428
tt1273221,London Fields,"Crime,Mystery,Thriller",2018,118,3.9,12421
tt2381335,Fed Up,Documentary,2014,92,7.7,12417
tt0301727,Winged Migration,Documentary,2001,89,7.9,12415
tt0115693,Black Mask,"Action,Adventure,Comedy",1996,99,6.0,12412
tt0762121,The Nativity Story,"Adventure,Drama,Family",2006,101,6.8,12410
tt2205401,Addicted,"Drama,Romance,Thriller",2014,106,5.0,12406
tt0433442,The Return,"Horror,Mystery,Thriller",2005,85,4.7,12402
tt1817081,A Case of You,"Comedy,Romance",2013,89,5.6,12399
tt4191054,Strange Magic,"Adventure,Animation,Comedy",2015,99,5.8,12399
tt0029850,Alexander Nevsky,"Action,Biography,Drama",1938,112,7.5,12398
tt15944428,Ghoomer,"Drama,Sport",2023,135,7.6,12396
tt0061781,The Firemen's Ball,"Comedy,Drama",1967,73,7.4,12393
tt0276830,Renegade,"Adventure,Fantasy,Western",2004,124,5.2,12393
tt10199640,Beanpole,"Drama,War",2019,130,7.2,12393
tt7058080,Angel of Mine,"Drama,Mystery,Thriller",2019,98,6.3,12391
tt4618398,Boruto: Naruto the Movie,"Action,Adventure,Animation",2015,95,7.7,12388
tt0466856,ATL,"Comedy,Crime,Drama",2006,105,6.2,12387
tt0077530,Eyes of Laura Mars,"Mystery,Thriller",1978,104,6.2,12386
tt1692190,Hell,"Action,Comedy,Crime",2010,149,7.7,12369
tt16437278,The Strays,"Drama,Mystery,Thriller",2023,100,4.9,12368
tt0071517,Foxy Brown,"Action,Crime,Thriller",1974,92,6.5,12365
tt0473356,The Flock,"Crime,Drama,Mystery",2007,96,5.7,12349
tt0048347,The Man with the Golden Arm,"Crime,Drama,Romance",1955,119,7.3,12348
tt1328634,New York,"Crime,Drama,Thriller",2009,153,6.8,12346
tt9877170,Malang,"Action,Crime,Drama",2020,135,6.5,12343
tt0200849,My Best Fiend,"Biography,Documentary",1999,95,7.8,12341
tt16252698,Passages,"Drama,Romance",2023,91,6.7,12337
tt0058089,Fantomas,"Adventure,Comedy,Crime",1964,104,6.9,12334
tt0071935,The Odessa File,"Drama,Thriller",1974,130,7.0,12334
tt10644708,Dhokha,"Crime,Drama,Thriller",2022,122,6.2,12331
tt3455224,Virunga,"Documentary,War",2014,100,8.1,12328
tt4991384,Visaaranai,"Crime,Drama,Thriller",2015,117,8.5,12325
tt0073092,Hard Times,"Crime,Drama,Sport",1975,93,7.2,12324
tt6495770,Action Point,Comedy,2018,85,5.1,12316
tt0799954,The Bridge,"Documentary,Drama",2006,94,7.2,12313
tt0107630,My Life,Drama,1993,117,6.8,12312
tt0142236,Dragon Ball Z: Fusion Reborn,"Action,Animation,Sci-Fi",1995,51,7.6,12312
tt0104926,Mr. Baseball,"Comedy,Romance,Sport",1992,108,6.0,12311
tt1525890,The Caller,"Drama,Horror,Mystery",2011,92,6.0,12301
tt0062873,The Young Girls of Rochefort,"Comedy,Drama,Musical",1967,125,7.7,12300
tt3082898,Kickboxer: Vengeance,"Action,Crime,Drama",2016,90,4.9,12299
tt5699154,C'est la vie!,"Comedy,Drama,Romance",2017,117,6.9,12298
tt0190419,Ghulam,"Action,Crime,Drama",1998,162,7.2,12293
tt0105616,Tom and Jerry: The Movie,"Adventure,Animation,Comedy",1992,84,5.4,12287
tt1014672,Bheja Fry,"Comedy,Drama",2007,95,7.6,12287
tt15281656,The Holy Trinity,Horror,2023,80,3.1,12282
tt0438859,Goodbye Bafana,"Biography,Drama,History",2007,118,7.1,12281
tt0084628,Sans Soleil,"Documentary,Drama",1983,100,7.8,12277
tt0116410,Ghosts of Mississippi,"Drama,History",1996,130,6.7,12271
tt0060277,The Sword of Doom,"Action,Drama",1966,120,7.9,12269
tt15289240,The Curse of Bridge Hollow,"Adventure,Comedy,Family",2022,89,5.6,12268
tt1544608,Voice from the Stone,"Drama,Mystery,Thriller",2017,94,5.2,12265
tt3013602,Babysitting,Comedy,2014,85,6.7,12264
tt0027260,After the Thin Man,"Comedy,Crime,Mystery",1936,112,7.6,12262
tt0105130,Peter's Friends,"Comedy,Drama,Romance",1992,101,7.0,12261
tt0278736,Stanley Kubrick: A Life in Pictures,"Biography,Documentary",2001,142,8.0,12260
tt0119142,For Richer or Poorer,"Comedy,Romance",1997,115,5.8,12257
tt0379370,Maqbool,"Crime,Drama,Thriller",2003,132,8.0,12253
tt0858486,Battle for Terra,"Action,Adventure,Animation",2007,85,6.5,12253
tt0088015,Ronia: The Robber's Daughter,"Adventure,Drama,Family",1984,126,7.3,12252
tt0427582,The Method,"Drama,Thriller",2005,115,7.1,12249
tt0093278,Ishtar,"Action,Adventure,Comedy",1987,107,4.7,12245
tt0462229,Code Name: The Cleaner,"Action,Comedy,Crime",2007,84,4.6,12241
tt0194314,Romance,"Drama,Romance",1999,84,5.2,12240
tt1741243,Pawn Shop Chronicles,"Action,Comedy,Crime",2013,112,5.9,12240
tt7978758,Apollo 10½: A Space Age Childhood,"Adventure,Animation,Drama",2022,97,7.2,12239
tt0071110,Airport 1975,"Action,Drama,Thriller",1974,107,5.7,12238
tt0357110,The Ballad of Jack and Rose,Drama,2005,112,6.5,12238
tt0054821,Le Doulos,"Crime,Thriller",1962,108,7.7,12237
tt0090930,Demons 2,Horror,1986,92,5.9,12237
tt0425326,Outsourced,"Comedy,Drama,Romance",2006,103,7.0,12237
tt10888708,The Sleepover,"Action,Adventure,Comedy",2020,100,5.7,12237
tt0402158,Empire of the Wolves,"Action,Crime,Drama",2005,128,5.8,12235
tt0114671,Land and Freedom,"Drama,War",1995,109,7.5,12232
tt2077851,Sleepwalk with Me,"Comedy,Drama,Romance",2012,81,6.7,12230
tt0485323,Fullmetal Alchemist the Movie: Conqueror of Shamballa,"Action,Adventure,Animation",2005,105,7.3,12228
tt11540726,Resurrection,"Crime,Drama,Horror",2022,103,5.9,12227
tt6442978,Mommy Dead and Dearest,"Crime,Documentary",2017,82,7.3,12227
tt0119784,The Night Flier,"Fantasy,Horror,Mystery",1997,97,6.0,12219
tt0202402,Whatever It Takes,"Comedy,Drama,Romance",2000,94,5.5,12219
tt1091617,Expelled: No Intelligence Allowed,Documentary,2008,90,3.7,12213
tt6143568,The Humanity Bureau,"Sci-Fi,Thriller",2017,95,4.5,12211
tt0086423,Tender Mercies,"Drama,Music",1983,92,7.3,12210
tt0019702,Blackmail,"Crime,Drama,Thriller",1929,85,6.9,12209
tt0118863,Clay Pigeons,"Comedy,Crime",1998,104,6.6,12206
tt0048342,The Man from Laramie,"Drama,Western",1955,103,7.3,12201
tt8058874,We Summon the Darkness,"Horror,Music,Thriller",2019,91,5.2,12198
tt0065466,Beyond the Valley of the Dolls,"Comedy,Drama,Music",1970,109,6.1,12194
tt0086450,To Be or Not to Be,"Comedy,Drama,War",1983,107,6.8,12192
tt1231287,Labor Pains,"Comedy,Romance",2009,89,4.8,12183
tt2358911,Berserk: The Golden Age Arc II - The Battle for Doldrey,"Action,Adventure,Animation",2012,95,7.7,12182
tt0142242,Dragon Ball Z: Broly - The Legendary Super Saiyan,"Action,Animation,Fantasy",1993,72,7.4,12173
tt0306734,The Divorce,"Comedy,Drama,Romance",2003,117,4.9,12173
tt0086973,Blame It on Rio,"Comedy,Romance",1984,100,5.8,12172
tt0061138,A Man and a Woman,"Drama,Romance",1966,102,7.5,12164
tt0063671,Targets,"Crime,Drama,Thriller",1968,90,7.4,12163
tt7476116,Sink or Swim,"Comedy,Drama,Sport",2018,121,6.9,12159
tt1132449,Lay the Favorite,"Comedy,Drama,Romance",2012,94,4.8,12154
tt0035211,The Pride of the Yankees,"Biography,Drama,Romance",1942,128,7.6,12152
tt0059043,The Collector,"Drama,Thriller",1965,119,7.5,12152
tt0938341,Tokyo Sonata,Drama,2008,120,7.5,12145
tt8959820,Petta,"Action,Drama",2019,171,7.1,12142
tt0250323,The Deep End,"Crime,Drama,Mystery",2001,101,6.5,12141
tt7851428,First Signal,"Drama,Sci-Fi",2021,102,3.3,12137
tt0455612,Madea's Family Reunion,"Comedy,Drama,Romance",2006,107,5.3,12132
tt4375438,The Club,"Drama,Mystery,Thriller",2015,98,7.2,12130
tt5539052,The Polka King,"Biography,Comedy,Drama",2017,95,6.0,12130
tt3686998,The Red Pill,Documentary,2016,108,8.0,12128
tt0379976,Savage Grace,Drama,2007,97,5.7,12126
tt10451852,Nine Days,"Drama,Fantasy",2020,124,6.8,12120
tt1745787,The Tribe,"Crime,Drama",2014,126,7.0,12120
tt1990181,Brake,Thriller,2012,92,6.0,12120
tt0423169,Sherrybaby,Drama,2006,96,6.6,12113
tt1390535,The Final,"Drama,Horror,Thriller",2010,93,5.3,12113
tt2571140,Boss,"Action,Comedy,Crime",2013,143,5.1,12111
tt0076683,The Sentinel,Horror,1977,92,6.3,12110
tt1565958,Romantics Anonymous,"Comedy,Romance",2010,80,6.9,12109
tt13070038,After Ever Happy,"Drama,Romance",2022,95,4.7,12105
tt7758160,Goodachari,"Action,Thriller",2018,147,7.8,12105
tt0790804,The Comebacks,"Comedy,Sport",2007,84,4.3,12104
tt1674773,Hannah Arendt,"Biography,Drama",2012,113,7.1,12102
tt2926068,Manam,"Comedy,Drama,Fantasy",2014,163,8.0,12101
tt0037595,Christmas in Connecticut,"Comedy,Romance",1945,101,7.3,12100
tt0085180,L'Argent,"Crime,Drama",1983,85,7.4,12100
tt1575694,The Hit List,"Action,Thriller",2011,90,5.4,12100
tt0787523,Towelhead,Drama,2007,124,6.9,12095
tt0059245,The Greatest Story Ever Told,"Biography,Drama,History",1965,260,6.6,12090
tt2436682,The Duel,"Drama,Western",2016,110,5.8,12087
tt1104806,One Week,"Adventure,Drama",2008,94,7.0,12085
tt2952602,Kung Fu Jungle,"Action,Crime,Thriller",2014,100,6.4,12084
tt0077288,La Cage aux Folles,Comedy,1978,97,7.2,12082
tt0765833,Happy Days,"Comedy,Drama,Family",1978,95,8.7,12079
tt14145436,Pet Sematary: Bloodlines,"Fantasy,Horror",2023,87,4.6,12076
tt0064117,Cactus Flower,"Comedy,Romance",1969,104,7.2,12071
tt0061369,Asterix the Gaul,"Action,Adventure,Animation",1967,68,6.6,12061
tt0110329,Leprechaun 2,"Comedy,Fantasy,Horror",1994,85,4.6,12060
tt0067334,Le Mans,"Action,Adventure,Drama",1971,106,6.7,12059
tt5690142,Mom,"Crime,Drama,Thriller",2017,146,7.2,12059
tt8709036,A Christmas Prince: The Royal Wedding,"Comedy,Drama,Romance",2018,92,5.3,12057
tt0330243,Day of the Wacko,"Comedy,Drama,Romance",2002,93,8.1,12053
tt0386820,Terkel in Trouble,"Animation,Comedy,Musical",2004,77,7.1,12052
tt10303324,Survive the Night,"Action,Drama,Thriller",2020,90,4.0,12051
tt0063121,Ice Station Zebra,"Adventure,Thriller",1968,148,6.6,12050
tt0068334,The Candidate,"Comedy,Drama",1972,110,7.0,12049
tt0926063,Dance of the Dead,"Action,Comedy,Horror",2008,87,5.8,12049
tt8002382,The Marsh King's Daughter,"Crime,Drama,Mystery",2023,109,5.9,12046
tt0308514,Lost in La Mancha,Documentary,2002,89,7.3,12045
tt0098532,The Match Factory Girl,"Comedy,Crime,Drama",1990,69,7.5,12044
tt15838850,The Roundup,"Action,Adventure,Crime",2022,106,7.0,12044
tt0249516,Foodfight!,"Action,Adventure,Animation",2012,91,1.3,12039
tt5700224,Two Lottery Tickets,Comedy,2016,86,7.5,12036
tt0420901,Shooting Dogs,"Drama,History,War",2005,115,7.6,12035
tt0216800,With a Friend Like Harry...,"Comedy,Drama,Mystery",2000,117,7.1,12033
tt1483831,Lebanon,"Drama,War",2009,93,6.9,12032
tt6675244,Transit,"Drama,Sci-Fi",2018,101,6.9,12029
tt0018737,Pandora's Box,"Crime,Drama,Romance",1929,109,7.7,12023
tt2920540,"20,000 Days on Earth","Documentary,Drama,Music",2014,97,7.4,12023
tt9625664,Trauma Center,"Action,Thriller",2019,87,4.0,12023
tt0168501,The Best Man,"Comedy,Drama,Romance",1999,120,6.7,12020
tt1673702,A Cat in Paris,"Adventure,Animation,Comedy",2010,70,6.9,12016
tt2358913,Berserk: The Golden Age Arc III - The Advent,"Action,Adventure,Animation",2013,110,7.8,12012
tt0087451,The Ice Pirates,"Action,Adventure,Comedy",1984,94,5.6,12007
